MM/DD/YYYY,ID,YEAR,MONTH,DAY,PRCP,SNOW
1911-04-04,CA003020702,1911,04,4,0.0,0.0
1911-04-05,CA003020702,1911,04,5,0.0,0.0
1911-04-06,CA003020702,1911,04,6,0.0,0.0
1911-04-07,CA003020702,1911,04,7,0.0,0.0
1911-04-08,CA003020702,1911,04,8,0.0,0.0
1911-04-09,CA003020702,1911,04,9,0.0,0.0
1911-04-10,CA003020702,1911,04,10,41.0,41.0
1911-04-11,CA003020702,1911,04,11,76.0,76.0
1911-04-12,CA003020702,1911,04,12,0.0,0.0
1911-04-13,CA003020702,1911,04,13,0.0,0.0
1911-04-14,CA003020702,1911,04,14,0.0,0.0
1911-04-15,CA003020702,1911,04,15,0.0,0.0
1911-04-16,CA003020702,1911,04,16,0.0,0.0
1911-04-17,CA003020702,1911,04,17,0.0,0.0
1911-04-18,CA003020702,1911,04,18,0.0,0.0
1911-04-19,CA003020702,1911,04,19,0.0,0.0
1911-04-20,CA003020702,1911,04,20,0.0,0.0
1911-04-21,CA003020702,1911,04,21,0.0,0.0
1911-04-22,CA003020702,1911,04,22,0.0,0.0
1911-04-23,CA003020702,1911,04,23,0.0,0.0
1911-04-24,CA003020702,1911,04,24,0.0,0.0
1911-04-25,CA003020702,1911,04,25,0.0,0.0
1911-04-26,CA003020702,1911,04,26,0.0,0.0
1911-04-27,CA003020702,1911,04,27,0.0,0.0
1911-04-28,CA003020702,1911,04,28,0.0,0.0
1911-04-29,CA003020702,1911,04,29,0.0,0.0
1911-04-30,CA003020702,1911,04,30,0.0,0.0
1911-05-01,CA003020702,1911,05,1,0.0,0.0
1911-05-02,CA003020702,1911,05,2,0.0,0.0
1911-05-03,CA003020702,1911,05,3,0.0,0.0
1911-05-04,CA003020702,1911,05,4,0.0,0.0
1911-05-05,CA003020702,1911,05,5,0.0,0.0
1911-05-06,CA003020702,1911,05,6,0.0,0.0
1911-05-07,CA003020702,1911,05,7,0.0,0.0
1911-05-08,CA003020702,1911,05,8,0.0,0.0
1911-05-09,CA003020702,1911,05,9,0.0,0.0
1911-05-10,CA003020702,1911,05,10,0.0,0.0
1911-05-11,CA003020702,1911,05,11,0.0,0.0
1911-05-12,CA003020702,1911,05,12,0.0,0.0
1911-05-13,CA003020702,1911,05,13,0.0,0.0
1911-05-14,CA003020702,1911,05,14,0.0,0.0
1911-05-15,CA003020702,1911,05,15,0.0,0.0
1911-05-16,CA003020702,1911,05,16,66.0,0.0
1911-05-17,CA003020702,1911,05,17,53.0,0.0
1911-05-18,CA003020702,1911,05,18,0.0,0.0
1911-05-19,CA003020702,1911,05,19,0.0,0.0
1911-05-20,CA003020702,1911,05,20,0.0,0.0
1911-05-21,CA003020702,1911,05,21,0.0,0.0
1911-05-22,CA003020702,1911,05,22,0.0,0.0
1911-05-23,CA003020702,1911,05,23,28.0,0.0
1911-05-24,CA003020702,1911,05,24,0.0,0.0
1911-05-25,CA003020702,1911,05,25,0.0,0.0
1911-05-26,CA003020702,1911,05,26,0.0,0.0
1911-05-27,CA003020702,1911,05,27,0.0,0.0
1911-05-28,CA003020702,1911,05,28,0.0,0.0
1911-05-29,CA003020702,1911,05,29,0.0,0.0
1911-05-30,CA003020702,1911,05,30,0.0,0.0
1911-05-31,CA003020702,1911,05,31,0.0,0.0
1911-06-01,CA003020702,1911,06,1,0.0,0.0
1911-06-02,CA003020702,1911,06,2,25.0,0.0
1911-06-03,CA003020702,1911,06,3,0.0,0.0
1911-06-04,CA003020702,1911,06,4,5.0,0.0
1911-06-05,CA003020702,1911,06,5,0.0,0.0
1911-06-06,CA003020702,1911,06,6,84.0,0.0
1911-06-07,CA003020702,1911,06,7,81.0,0.0
1911-06-08,CA003020702,1911,06,8,38.0,0.0
1911-06-09,CA003020702,1911,06,9,0.0,0.0
1911-06-10,CA003020702,1911,06,10,0.0,0.0
1911-06-11,CA003020702,1911,06,11,0.0,0.0
1911-06-12,CA003020702,1911,06,12,0.0,0.0
1911-06-13,CA003020702,1911,06,13,0.0,0.0
1911-06-14,CA003020702,1911,06,14,0.0,0.0
1911-06-15,CA003020702,1911,06,15,0.0,0.0
1911-06-16,CA003020702,1911,06,16,0.0,0.0
1911-06-17,CA003020702,1911,06,17,41.0,0.0
1911-06-18,CA003020702,1911,06,18,0.0,0.0
1911-06-19,CA003020702,1911,06,19,0.0,0.0
1911-06-20,CA003020702,1911,06,20,0.0,0.0
1911-06-21,CA003020702,1911,06,21,0.0,0.0
1911-06-22,CA003020702,1911,06,22,206.0,0.0
1911-06-23,CA003020702,1911,06,23,0.0,0.0
1911-06-24,CA003020702,1911,06,24,287.0,0.0
1911-06-25,CA003020702,1911,06,25,0.0,0.0
1911-06-26,CA003020702,1911,06,26,112.0,0.0
1911-06-27,CA003020702,1911,06,27,124.0,0.0
1911-06-28,CA003020702,1911,06,28,112.0,0.0
1911-06-29,CA003020702,1911,06,29,114.0,0.0
1911-06-30,CA003020702,1911,06,30,257.0,0.0
1911-07-01,CA003020702,1911,07,1,274.0,0.0
1911-07-02,CA003020702,1911,07,2,0.0,0.0
1911-07-03,CA003020702,1911,07,3,102.0,0.0
1911-07-04,CA003020702,1911,07,4,0.0,0.0
1911-07-05,CA003020702,1911,07,5,0.0,0.0
1911-07-06,CA003020702,1911,07,6,0.0,0.0
1911-07-07,CA003020702,1911,07,7,0.0,0.0
1911-07-08,CA003020702,1911,07,8,127.0,0.0
1911-07-09,CA003020702,1911,07,9,0.0,0.0
1911-07-10,CA003020702,1911,07,10,0.0,0.0
1911-07-11,CA003020702,1911,07,11,91.0,0.0
1911-07-12,CA003020702,1911,07,12,0.0,0.0
1911-07-13,CA003020702,1911,07,13,0.0,0.0
1911-07-14,CA003020702,1911,07,14,0.0,0.0
1911-07-15,CA003020702,1911,07,15,0.0,0.0
1911-07-16,CA003020702,1911,07,16,102.0,0.0
1911-07-17,CA003020702,1911,07,17,140.0,0.0
1911-07-18,CA003020702,1911,07,18,91.0,0.0
1911-07-19,CA003020702,1911,07,19,0.0,0.0
1911-07-20,CA003020702,1911,07,20,0.0,0.0
1911-07-21,CA003020702,1911,07,21,0.0,0.0
1911-07-22,CA003020702,1911,07,22,152.0,0.0
1911-07-23,CA003020702,1911,07,23,0.0,0.0
1911-07-24,CA003020702,1911,07,24,0.0,0.0
1911-07-25,CA003020702,1911,07,25,0.0,0.0
1911-07-26,CA003020702,1911,07,26,0.0,0.0
1911-07-27,CA003020702,1911,07,27,0.0,0.0
1911-07-28,CA003020702,1911,07,28,0.0,0.0
1911-07-29,CA003020702,1911,07,29,53.0,0.0
1911-07-30,CA003020702,1911,07,30,0.0,0.0
1911-07-31,CA003020702,1911,07,31,0.0,0.0
1911-08-01,CA003020702,1911,08,1,13.0,0.0
1911-08-02,CA003020702,1911,08,2,74.0,0.0
1911-08-03,CA003020702,1911,08,3,0.0,0.0
1911-08-04,CA003020702,1911,08,4,0.0,0.0
1911-08-05,CA003020702,1911,08,5,0.0,0.0
1911-08-06,CA003020702,1911,08,6,0.0,0.0
1911-08-07,CA003020702,1911,08,7,107.0,0.0
1911-08-08,CA003020702,1911,08,8,0.0,0.0
1911-08-09,CA003020702,1911,08,9,0.0,0.0
1911-08-10,CA003020702,1911,08,10,0.0,0.0
1911-08-11,CA003020702,1911,08,11,33.0,0.0
1911-08-12,CA003020702,1911,08,12,0.0,0.0
1911-08-13,CA003020702,1911,08,13,155.0,0.0
1911-08-14,CA003020702,1911,08,14,0.0,0.0
1911-08-15,CA003020702,1911,08,15,0.0,0.0
1911-08-16,CA003020702,1911,08,16,0.0,0.0
1911-08-17,CA003020702,1911,08,17,0.0,0.0
1911-08-18,CA003020702,1911,08,18,0.0,0.0
1911-08-19,CA003020702,1911,08,19,127.0,0.0
1911-08-20,CA003020702,1911,08,20,465.0,0.0
1911-08-21,CA003020702,1911,08,21,0.0,0.0
1911-08-22,CA003020702,1911,08,22,0.0,0.0
1911-08-23,CA003020702,1911,08,23,0.0,0.0
1911-08-24,CA003020702,1911,08,24,114.0,0.0
1911-08-25,CA003020702,1911,08,25,61.0,0.0
1911-08-26,CA003020702,1911,08,26,0.0,0.0
1911-08-27,CA003020702,1911,08,27,0.0,0.0
1911-08-28,CA003020702,1911,08,28,0.0,0.0
1911-08-29,CA003020702,1911,08,29,0.0,0.0
1911-08-30,CA003020702,1911,08,30,0.0,0.0
1911-08-31,CA003020702,1911,08,31,0.0,0.0
1911-09-01,CA003020702,1911,09,1,0.0,0.0
1911-09-02,CA003020702,1911,09,2,0.0,0.0
1911-09-03,CA003020702,1911,09,3,0.0,0.0
1911-09-04,CA003020702,1911,09,4,0.0,0.0
1911-09-05,CA003020702,1911,09,5,0.0,0.0
1911-09-06,CA003020702,1911,09,6,0.0,0.0
1911-09-07,CA003020702,1911,09,7,0.0,0.0
1911-09-08,CA003020702,1911,09,8,69.0,0.0
1911-09-09,CA003020702,1911,09,9,0.0,0.0
1911-09-10,CA003020702,1911,09,10,0.0,0.0
1911-09-11,CA003020702,1911,09,11,0.0,0.0
1911-09-12,CA003020702,1911,09,12,0.0,0.0
1911-09-13,CA003020702,1911,09,13,0.0,0.0
1911-09-14,CA003020702,1911,09,14,0.0,0.0
1911-09-15,CA003020702,1911,09,15,66.0,0.0
1911-09-16,CA003020702,1911,09,16,229.0,0.0
1911-09-17,CA003020702,1911,09,17,0.0,0.0
1911-09-18,CA003020702,1911,09,18,0.0,0.0
1911-09-19,CA003020702,1911,09,19,0.0,0.0
1911-09-20,CA003020702,1911,09,20,206.0,0.0
1911-09-21,CA003020702,1911,09,21,51.0,51.0
1911-09-22,CA003020702,1911,09,22,0.0,0.0
1911-09-23,CA003020702,1911,09,23,0.0,0.0
1911-09-24,CA003020702,1911,09,24,0.0,0.0
1911-09-25,CA003020702,1911,09,25,0.0,0.0
1911-09-26,CA003020702,1911,09,26,0.0,0.0
1911-09-27,CA003020702,1911,09,27,0.0,0.0
1911-09-28,CA003020702,1911,09,28,0.0,0.0
1911-09-29,CA003020702,1911,09,29,0.0,0.0
1911-09-30,CA003020702,1911,09,30,0.0,0.0
1911-10-01,CA003020702,1911,10,1,0.0,0.0
1911-10-02,CA003020702,1911,10,2,104.0,0.0
1911-10-03,CA003020702,1911,10,3,0.0,0.0
1911-10-04,CA003020702,1911,10,4,0.0,0.0
1911-10-05,CA003020702,1911,10,5,0.0,0.0
1911-10-06,CA003020702,1911,10,6,0.0,0.0
1911-10-07,CA003020702,1911,10,7,0.0,0.0
1911-10-08,CA003020702,1911,10,8,0.0,0.0
1911-10-09,CA003020702,1911,10,9,0.0,0.0
1911-10-10,CA003020702,1911,10,10,0.0,0.0
1911-10-11,CA003020702,1911,10,11,0.0,0.0
1911-10-12,CA003020702,1911,10,12,0.0,0.0
1911-10-13,CA003020702,1911,10,13,0.0,0.0
1911-10-14,CA003020702,1911,10,14,0.0,0.0
1911-10-15,CA003020702,1911,10,15,0.0,0.0
1911-10-16,CA003020702,1911,10,16,0.0,0.0
1911-10-17,CA003020702,1911,10,17,53.0,0.0
1911-10-18,CA003020702,1911,10,18,0.0,0.0
1911-10-19,CA003020702,1911,10,19,0.0,0.0
1911-10-20,CA003020702,1911,10,20,0.0,0.0
1911-10-21,CA003020702,1911,10,21,0.0,0.0
1911-10-22,CA003020702,1911,10,22,0.0,0.0
1911-10-23,CA003020702,1911,10,23,0.0,0.0
1911-10-24,CA003020702,1911,10,24,0.0,0.0
1911-10-25,CA003020702,1911,10,25,0.0,0.0
1911-10-26,CA003020702,1911,10,26,0.0,0.0
1911-10-27,CA003020702,1911,10,27,0.0,0.0
1911-10-28,CA003020702,1911,10,28,0.0,0.0
1911-10-29,CA003020702,1911,10,29,0.0,0.0
1911-10-30,CA003020702,1911,10,30,0.0,0.0
1911-10-31,CA003020702,1911,10,31,13.0,13.0
1911-11-01,CA003020702,1911,11,1,0.0,0.0
1911-11-02,CA003020702,1911,11,2,0.0,0.0
1911-11-03,CA003020702,1911,11,3,61.0,0.0
1911-11-04,CA003020702,1911,11,4,0.0,0.0
1911-11-05,CA003020702,1911,11,5,0.0,0.0
1911-11-06,CA003020702,1911,11,6,0.0,0.0
1911-11-07,CA003020702,1911,11,7,38.0,38.0
1911-11-08,CA003020702,1911,11,8,48.0,48.0
1911-11-09,CA003020702,1911,11,9,0.0,0.0
1911-11-10,CA003020702,1911,11,10,0.0,0.0
1911-11-11,CA003020702,1911,11,11,0.0,0.0
1911-11-12,CA003020702,1911,11,12,30.0,30.0
1911-11-13,CA003020702,1911,11,13,0.0,0.0
1911-11-14,CA003020702,1911,11,14,0.0,0.0
1911-11-15,CA003020702,1911,11,15,0.0,0.0
1911-11-16,CA003020702,1911,11,16,0.0,0.0
1911-11-17,CA003020702,1911,11,17,0.0,0.0
1911-11-18,CA003020702,1911,11,18,0.0,0.0
1911-11-19,CA003020702,1911,11,19,0.0,0.0
1911-11-20,CA003020702,1911,11,20,0.0,0.0
1911-11-21,CA003020702,1911,11,21,0.0,0.0
1911-11-22,CA003020702,1911,11,22,0.0,0.0
1911-11-23,CA003020702,1911,11,23,0.0,0.0
1911-11-24,CA003020702,1911,11,24,0.0,0.0
1911-11-25,CA003020702,1911,11,25,0.0,0.0
1911-11-26,CA003020702,1911,11,26,0.0,0.0
1911-11-27,CA003020702,1911,11,27,0.0,0.0
1911-11-28,CA003020702,1911,11,28,0.0,0.0
1911-11-29,CA003020702,1911,11,29,0.0,0.0
1911-11-30,CA003020702,1911,11,30,0.0,0.0
1912-01-01,CA003020702,1912,01,1,0.0,0.0
1912-01-02,CA003020702,1912,01,2,0.0,0.0
1912-01-03,CA003020702,1912,01,3,28.0,28.0
1912-01-04,CA003020702,1912,01,4,0.0,0.0
1912-01-05,CA003020702,1912,01,5,0.0,0.0
1912-01-06,CA003020702,1912,01,6,0.0,0.0
1912-01-07,CA003020702,1912,01,7,76.0,76.0
1912-01-08,CA003020702,1912,01,8,0.0,0.0
1912-01-09,CA003020702,1912,01,9,0.0,0.0
1912-01-10,CA003020702,1912,01,10,0.0,0.0
1912-01-11,CA003020702,1912,01,11,0.0,0.0
1912-01-12,CA003020702,1912,01,12,0.0,0.0
1912-01-13,CA003020702,1912,01,13,0.0,0.0
1912-01-14,CA003020702,1912,01,14,0.0,0.0
1912-01-15,CA003020702,1912,01,15,0.0,0.0
1912-01-16,CA003020702,1912,01,16,0.0,0.0
1912-01-17,CA003020702,1912,01,17,0.0,0.0
1912-01-18,CA003020702,1912,01,18,0.0,0.0
1912-01-19,CA003020702,1912,01,19,0.0,0.0
1912-01-20,CA003020702,1912,01,20,0.0,0.0
1912-01-21,CA003020702,1912,01,21,0.0,0.0
1912-01-22,CA003020702,1912,01,22,0.0,0.0
1912-01-23,CA003020702,1912,01,23,0.0,0.0
1912-01-24,CA003020702,1912,01,24,0.0,0.0
1912-01-25,CA003020702,1912,01,25,38.0,38.0
1912-01-26,CA003020702,1912,01,26,0.0,0.0
1912-01-27,CA003020702,1912,01,27,0.0,0.0
1912-01-28,CA003020702,1912,01,28,0.0,0.0
1912-01-29,CA003020702,1912,01,29,0.0,0.0
1912-01-30,CA003020702,1912,01,30,0.0,0.0
1912-01-31,CA003020702,1912,01,31,0.0,0.0
1912-04-01,CA003020702,1912,04,1,0.0,0.0
1912-04-02,CA003020702,1912,04,2,0.0,0.0
1912-04-03,CA003020702,1912,04,3,0.0,0.0
1912-04-04,CA003020702,1912,04,4,0.0,0.0
1912-04-05,CA003020702,1912,04,5,0.0,0.0
1912-04-06,CA003020702,1912,04,6,0.0,0.0
1912-04-07,CA003020702,1912,04,7,0.0,0.0
1912-04-08,CA003020702,1912,04,8,0.0,0.0
1912-04-09,CA003020702,1912,04,9,0.0,0.0
1912-04-10,CA003020702,1912,04,10,0.0,0.0
1912-04-11,CA003020702,1912,04,11,0.0,0.0
1912-04-12,CA003020702,1912,04,12,5.0,0.0
1912-04-13,CA003020702,1912,04,13,0.0,0.0
1912-04-14,CA003020702,1912,04,14,0.0,0.0
1912-04-15,CA003020702,1912,04,15,0.0,0.0
1912-04-16,CA003020702,1912,04,16,0.0,0.0
1912-04-17,CA003020702,1912,04,17,0.0,0.0
1912-04-18,CA003020702,1912,04,18,0.0,0.0
1912-04-19,CA003020702,1912,04,19,0.0,0.0
1912-04-20,CA003020702,1912,04,20,0.0,0.0
1912-04-21,CA003020702,1912,04,21,0.0,0.0
1912-04-22,CA003020702,1912,04,22,0.0,0.0
1912-04-23,CA003020702,1912,04,23,0.0,0.0
1912-04-24,CA003020702,1912,04,24,0.0,0.0
1912-04-25,CA003020702,1912,04,25,0.0,0.0
1912-04-26,CA003020702,1912,04,26,76.0,76.0
1912-04-27,CA003020702,1912,04,27,0.0,0.0
1912-04-28,CA003020702,1912,04,28,0.0,0.0
1912-04-29,CA003020702,1912,04,29,0.0,0.0
1912-04-30,CA003020702,1912,04,30,64.0,0.0
1912-05-01,CA003020702,1912,05,1,8.0,0.0
1912-05-02,CA003020702,1912,05,2,5.0,0.0
1912-05-03,CA003020702,1912,05,3,0.0,0.0
1912-05-04,CA003020702,1912,05,4,0.0,0.0
1912-05-05,CA003020702,1912,05,5,0.0,0.0
1912-05-06,CA003020702,1912,05,6,0.0,0.0
1912-05-07,CA003020702,1912,05,7,0.0,0.0
1912-05-08,CA003020702,1912,05,8,0.0,0.0
1912-05-09,CA003020702,1912,05,9,0.0,0.0
1912-05-10,CA003020702,1912,05,10,0.0,0.0
1912-05-11,CA003020702,1912,05,11,0.0,0.0
1912-05-12,CA003020702,1912,05,12,0.0,0.0
1912-05-13,CA003020702,1912,05,13,0.0,0.0
1912-05-14,CA003020702,1912,05,14,0.0,0.0
1912-05-15,CA003020702,1912,05,15,0.0,0.0
1912-05-16,CA003020702,1912,05,16,0.0,0.0
1912-05-17,CA003020702,1912,05,17,0.0,0.0
1912-05-18,CA003020702,1912,05,18,0.0,0.0
1912-05-19,CA003020702,1912,05,19,0.0,0.0
1912-05-20,CA003020702,1912,05,20,0.0,0.0
1912-05-21,CA003020702,1912,05,21,0.0,0.0
1912-05-22,CA003020702,1912,05,22,10.0,0.0
1912-05-23,CA003020702,1912,05,23,0.0,0.0
1912-05-24,CA003020702,1912,05,24,0.0,0.0
1912-05-25,CA003020702,1912,05,25,0.0,0.0
1912-05-26,CA003020702,1912,05,26,0.0,0.0
1912-05-27,CA003020702,1912,05,27,38.0,0.0
1912-05-28,CA003020702,1912,05,28,0.0,0.0
1912-05-29,CA003020702,1912,05,29,13.0,0.0
1912-05-30,CA003020702,1912,05,30,0.0,0.0
1912-05-31,CA003020702,1912,05,31,0.0,0.0
1912-06-01,CA003020702,1912,06,1,0.0,0.0
1912-06-02,CA003020702,1912,06,2,0.0,0.0
1912-06-03,CA003020702,1912,06,3,0.0,0.0
1912-06-04,CA003020702,1912,06,4,0.0,0.0
1912-06-05,CA003020702,1912,06,5,0.0,0.0
1912-06-06,CA003020702,1912,06,6,0.0,0.0
1912-06-07,CA003020702,1912,06,7,0.0,0.0
1912-06-08,CA003020702,1912,06,8,41.0,0.0
1912-06-09,CA003020702,1912,06,9,0.0,0.0
1912-06-10,CA003020702,1912,06,10,0.0,0.0
1912-06-11,CA003020702,1912,06,11,0.0,0.0
1912-06-12,CA003020702,1912,06,12,0.0,0.0
1912-06-13,CA003020702,1912,06,13,69.0,0.0
1912-06-14,CA003020702,1912,06,14,0.0,0.0
1912-06-15,CA003020702,1912,06,15,312.0,0.0
1912-06-16,CA003020702,1912,06,16,0.0,0.0
1912-06-17,CA003020702,1912,06,17,0.0,0.0
1912-06-18,CA003020702,1912,06,18,0.0,0.0
1912-06-19,CA003020702,1912,06,19,0.0,0.0
1912-06-20,CA003020702,1912,06,20,0.0,0.0
1912-06-21,CA003020702,1912,06,21,0.0,0.0
1912-06-22,CA003020702,1912,06,22,0.0,0.0
1912-06-23,CA003020702,1912,06,23,0.0,0.0
1912-06-24,CA003020702,1912,06,24,0.0,0.0
1912-06-25,CA003020702,1912,06,25,0.0,0.0
1912-06-26,CA003020702,1912,06,26,0.0,0.0
1912-06-27,CA003020702,1912,06,27,89.0,0.0
1912-06-28,CA003020702,1912,06,28,33.0,0.0
1912-06-29,CA003020702,1912,06,29,0.0,0.0
1912-06-30,CA003020702,1912,06,30,191.0,0.0
1912-07-01,CA003020702,1912,07,1,0.0,0.0
1912-07-02,CA003020702,1912,07,2,0.0,0.0
1912-07-03,CA003020702,1912,07,3,51.0,0.0
1912-07-04,CA003020702,1912,07,4,81.0,0.0
1912-07-05,CA003020702,1912,07,5,0.0,0.0
1912-07-06,CA003020702,1912,07,6,81.0,0.0
1912-07-07,CA003020702,1912,07,7,262.0,0.0
1912-07-08,CA003020702,1912,07,8,51.0,0.0
1912-07-09,CA003020702,1912,07,9,0.0,0.0
1912-07-10,CA003020702,1912,07,10,0.0,0.0
1912-07-11,CA003020702,1912,07,11,0.0,0.0
1912-07-12,CA003020702,1912,07,12,0.0,0.0
1912-07-13,CA003020702,1912,07,13,0.0,0.0
1912-07-14,CA003020702,1912,07,14,0.0,0.0
1912-07-15,CA003020702,1912,07,15,0.0,0.0
1912-07-16,CA003020702,1912,07,16,0.0,0.0
1912-07-17,CA003020702,1912,07,17,0.0,0.0
1912-07-18,CA003020702,1912,07,18,0.0,0.0
1912-07-19,CA003020702,1912,07,19,132.0,0.0
1912-07-20,CA003020702,1912,07,20,58.0,0.0
1912-07-21,CA003020702,1912,07,21,0.0,0.0
1912-07-22,CA003020702,1912,07,22,51.0,0.0
1912-07-23,CA003020702,1912,07,23,0.0,0.0
1912-07-24,CA003020702,1912,07,24,0.0,0.0
1912-07-25,CA003020702,1912,07,25,0.0,0.0
1912-07-26,CA003020702,1912,07,26,0.0,0.0
1912-07-27,CA003020702,1912,07,27,0.0,0.0
1912-07-28,CA003020702,1912,07,28,0.0,0.0
1912-07-29,CA003020702,1912,07,29,0.0,0.0
1912-07-30,CA003020702,1912,07,30,0.0,0.0
1912-07-31,CA003020702,1912,07,31,0.0,0.0
1912-08-01,CA003020702,1912,08,1,0.0,0.0
1912-08-02,CA003020702,1912,08,2,25.0,0.0
1912-08-03,CA003020702,1912,08,3,0.0,0.0
1912-08-04,CA003020702,1912,08,4,241.0,0.0
1912-08-05,CA003020702,1912,08,5,130.0,0.0
1912-08-06,CA003020702,1912,08,6,0.0,0.0
1912-08-07,CA003020702,1912,08,7,0.0,0.0
1912-08-08,CA003020702,1912,08,8,0.0,0.0
1912-08-09,CA003020702,1912,08,9,0.0,0.0
1912-08-10,CA003020702,1912,08,10,89.0,0.0
1912-08-11,CA003020702,1912,08,11,8.0,0.0
1912-08-12,CA003020702,1912,08,12,0.0,0.0
1912-08-13,CA003020702,1912,08,13,0.0,0.0
1912-08-14,CA003020702,1912,08,14,0.0,0.0
1912-08-15,CA003020702,1912,08,15,0.0,0.0
1912-08-16,CA003020702,1912,08,16,132.0,0.0
1912-08-17,CA003020702,1912,08,17,0.0,0.0
1912-08-18,CA003020702,1912,08,18,0.0,0.0
1912-08-19,CA003020702,1912,08,19,0.0,0.0
1912-08-20,CA003020702,1912,08,20,0.0,0.0
1912-08-21,CA003020702,1912,08,21,0.0,0.0
1912-08-22,CA003020702,1912,08,22,0.0,0.0
1912-08-23,CA003020702,1912,08,23,76.0,0.0
1912-08-24,CA003020702,1912,08,24,130.0,0.0
1912-08-25,CA003020702,1912,08,25,0.0,0.0
1912-08-26,CA003020702,1912,08,26,0.0,0.0
1912-08-27,CA003020702,1912,08,27,0.0,0.0
1912-08-28,CA003020702,1912,08,28,38.0,0.0
1912-08-29,CA003020702,1912,08,29,241.0,0.0
1912-08-30,CA003020702,1912,08,30,0.0,0.0
1912-08-31,CA003020702,1912,08,31,0.0,0.0
1912-09-01,CA003020702,1912,09,1,0.0,0.0
1912-09-02,CA003020702,1912,09,2,0.0,0.0
1912-09-03,CA003020702,1912,09,3,99.0,0.0
1912-09-04,CA003020702,1912,09,4,0.0,0.0
1912-09-05,CA003020702,1912,09,5,81.0,0.0
1912-09-06,CA003020702,1912,09,6,0.0,0.0
1912-09-07,CA003020702,1912,09,7,0.0,0.0
1912-09-08,CA003020702,1912,09,8,0.0,0.0
1912-09-09,CA003020702,1912,09,9,0.0,0.0
1912-09-10,CA003020702,1912,09,10,0.0,0.0
1912-09-11,CA003020702,1912,09,11,0.0,0.0
1912-09-12,CA003020702,1912,09,12,0.0,0.0
1912-09-13,CA003020702,1912,09,13,0.0,0.0
1912-09-14,CA003020702,1912,09,14,0.0,0.0
1912-09-15,CA003020702,1912,09,15,0.0,0.0
1912-09-16,CA003020702,1912,09,16,0.0,0.0
1912-09-17,CA003020702,1912,09,17,0.0,0.0
1912-09-18,CA003020702,1912,09,18,51.0,0.0
1912-09-19,CA003020702,1912,09,19,0.0,0.0
1912-09-20,CA003020702,1912,09,20,0.0,0.0
1912-09-21,CA003020702,1912,09,21,0.0,0.0
1912-09-22,CA003020702,1912,09,22,0.0,0.0
1912-09-23,CA003020702,1912,09,23,0.0,0.0
1912-09-24,CA003020702,1912,09,24,0.0,0.0
1912-09-25,CA003020702,1912,09,25,0.0,0.0
1912-09-26,CA003020702,1912,09,26,25.0,0.0
1912-09-27,CA003020702,1912,09,27,0.0,0.0
1912-09-28,CA003020702,1912,09,28,0.0,0.0
1912-09-29,CA003020702,1912,09,29,0.0,0.0
1912-09-30,CA003020702,1912,09,30,0.0,0.0
1912-10-01,CA003020702,1912,10,1,0.0,0.0
1912-10-02,CA003020702,1912,10,2,0.0,0.0
1912-10-03,CA003020702,1912,10,3,0.0,0.0
1912-10-04,CA003020702,1912,10,4,0.0,0.0
1912-10-05,CA003020702,1912,10,5,0.0,0.0
1912-10-06,CA003020702,1912,10,6,0.0,0.0
1912-10-07,CA003020702,1912,10,7,0.0,0.0
1912-10-08,CA003020702,1912,10,8,107.0,107.0
1912-10-09,CA003020702,1912,10,9,28.0,28.0
1912-10-10,CA003020702,1912,10,10,0.0,0.0
1912-10-11,CA003020702,1912,10,11,0.0,0.0
1912-10-12,CA003020702,1912,10,12,0.0,0.0
1912-10-13,CA003020702,1912,10,13,0.0,0.0
1912-10-14,CA003020702,1912,10,14,0.0,0.0
1912-10-15,CA003020702,1912,10,15,0.0,0.0
1912-10-16,CA003020702,1912,10,16,0.0,0.0
1912-10-17,CA003020702,1912,10,17,25.0,0.0
1912-10-18,CA003020702,1912,10,18,0.0,0.0
1912-10-19,CA003020702,1912,10,19,0.0,0.0
1912-10-20,CA003020702,1912,10,20,0.0,0.0
1912-10-21,CA003020702,1912,10,21,0.0,0.0
1912-10-22,CA003020702,1912,10,22,0.0,0.0
1912-10-23,CA003020702,1912,10,23,0.0,0.0
1912-10-24,CA003020702,1912,10,24,0.0,0.0
1912-10-25,CA003020702,1912,10,25,0.0,0.0
1912-10-26,CA003020702,1912,10,26,0.0,0.0
1912-10-27,CA003020702,1912,10,27,0.0,0.0
1912-10-28,CA003020702,1912,10,28,0.0,0.0
1912-10-29,CA003020702,1912,10,29,0.0,0.0
1912-10-30,CA003020702,1912,10,30,0.0,0.0
1912-10-31,CA003020702,1912,10,31,0.0,0.0
1912-11-01,CA003020702,1912,11,1,0.0,0.0
1912-11-02,CA003020702,1912,11,2,0.0,0.0
1912-11-03,CA003020702,1912,11,3,51.0,51.0
1912-11-04,CA003020702,1912,11,4,0.0,0.0
1912-11-05,CA003020702,1912,11,5,0.0,0.0
1912-11-06,CA003020702,1912,11,6,0.0,0.0
1912-11-07,CA003020702,1912,11,7,0.0,0.0
1912-11-08,CA003020702,1912,11,8,0.0,0.0
1912-11-09,CA003020702,1912,11,9,30.0,30.0
1912-11-10,CA003020702,1912,11,10,0.0,0.0
1912-11-11,CA003020702,1912,11,11,0.0,0.0
1912-11-12,CA003020702,1912,11,12,0.0,0.0
